ID Sinta,Nama Dosen,Judul Penelitian,Ketua Penelitian,Sumber Dana,Anggota Penelitian,Tahun,Besar Dana,Status,Sumber
6730313,Rindu Puspita Wibawa,ANALISIS PENELUSURAN ALUMNI PRODI PENDIDIKAN TEKNOLOGI INFORMASI UNIVERSITAS NEGERI SURABAYA DALAM UPAYA PENINGKATAN INDIKATOR KINERJA UTAMA PERGURUAN TINGGI,Bambang Sujatmiko,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Ramadhan Cakra Wibawa; Rindu Puspita Wibawa,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,SISTEM PEMERINGKATAN VISIBILITY WEBSITE FAKULTAS DAN PROGRAM STUDI UNIVERSITAS NEGERI SURABAYA,I Gusti Lanang Putra Eka Prismana,PENELITIAN KOMPETITIF LPPM ( PENELITIAN DASAR (LPPM) ),Bonda Sisephaputra; Rindu Puspita Wibawa; Dian Ayu Larasati; Agus Frianto,2022,Rp. 50.000.000,Approved,INTERNAL SOURCE
6730313,Rindu Puspita Wibawa,ANALISIS ECSF (E-LEARNING CRITICAL SUCCESS FACTOR) PADA UNIVERSITAS NEGERI SURABAYA,Rindu Puspita Wibawa,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Martini Dwi Endah Susanti,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,"REGRESSION TREE UNTUK MENGUKUR PENGARUH MINAT VOKASI, KEPRIBADIAN, DAN KEMAMPUAN LITERASI DIGITAL TERHADAP PRESTASI AKADEMIK MAHASISWA",Yeni Anistyasari,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Ekohariadi; Subuh Isnur Haryudo,2024,Rp. 50.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,STUDI KOMPARATIF PENGARUH TINGKAT AKREDITASI TERHADAP KEPUASAN MAHASISWA FT UNESA,Yulia Fransisca,PENELITIAN FT ( PENELITIAN FT ),Mochamad Arif Irfai; Heri Suryaman; Subuh Isnur Haryudo,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,PENGEMBANGAN TRAINER KIT SENSOR DAN AKTUATOR DAN MODUL AJAR BERBASIS PROJECT BASE LEARNING UNTUK MENINGKATKAN KEMAMPUAN MAHASISWA TEKNIK ELEKTRO UNESA,Farid Baskoro,PENELITIAN FT ( PENELITIAN FT ),Unit Three Kartini; Miftahur Rohman; Subuh Isnur Haryudo,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,DESAIN STASIUN PENGISIAN DAYA KENDARAAN LISTRIK MENGGUNAKAN SISTEM HYBRID ENERGI TERBARUKAN DENGAN PENGENDALI KONTROL BEBAN UNTUK MENCIPTAKAN EKOSISTEM PENGGUNAAN KENDARAAN LISTRIK DI INDONESIA,Aris Ansori,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Subuh Isnur Haryudo; I Made Arsana,2024,Rp. 60.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,PENGEMBANGAN TRAINING KIT SOLAR CELL ON GRID  SYSTEM DENGAN PENDEKATAN PROJECT-BASED LEARNING UNTUK PENINGKATAN KOMPETENSI MAHASISWA TEKNIK ELEKTRO,Subuh Isnur Haryudo,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Farid Baskoro; Miftahur Rohman; Unit Three Kartini,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,EVALUASI PEMBELAJARAN BERBASIS PROYEK MENGGUNAKAN MODEL CIPP DI FAKULTAS TEKNIK UNIVERSITAS NEGERI SURABAYA,Heri Suryaman,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Mochamad Arif Irfai; Yulia Fransisca; Subuh Isnur Haryudo,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,MODEL SINKRONISASI E-MONEV KURIKULUM DAN PEMBELAJARAN DALAM MENINGKATKAN CAPAIAN INDIKATOR KINERJA UTAMA PERGURUAN TINGGI,Maspiyah,PENELITIAN TERAPAN FT ( PENELITIAN TERAPAN FT ),Subuh Isnur Haryudo; Pradini Puspitaningayu,2023,Rp. 100.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,PEMODELAN KARAKTERISTIK OMBAK TERHADAP KINERJA MODEL BOUY BANANA GENERATOR LINIER DALAM MEMANEN ENERGI MEKANIK GELOMBANG MENJADI ENERGI LISTRIK MENGGUNAKAN SIMULASI SIMULINK DAN OMBAK BUATAN,Aris Ansori,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),Indra Herlamba Siregar; Subuh Isnur Haryudo,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,ROADMAP PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT SERTA RENCANA BISNIS FAKULTAS TEKNIK MENDUKUNG UNESA PTNBH,Maspiyah,PENUGASAN UNIVERSITAS ( 2023 PENELITIAN PENUGASAN BATCH 1 ),Subuh Isnur Haryudo; Aries Dwi Indriyanti,2023,Rp. 100.000.000,Approved,INTERNAL SOURCE
6007065,Subuh Isnur Haryudo,ANALISIS HASIL BELAJAR PADA IMPLEMENTASI BUKU AJAR MAHASISWA (BAM) LITERASI DIGITAL,Joni Susilo Wibowo,PENELITIAN KOMPETITIF LP3 ( PENELITIAN DASAR (LP3) ),Subuh Isnur Haryudo; L. Endah Cahya Ningrum; Yuli Sutoto Nugroho; Heri Wahyudi,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,RANCANG BANGUN MEDIA PEMBELAJARAN PROJECT BASED LEARNING MENGGUNAKAN METODE ADDIE,Rindu Puspita Wibawa,PENELITIAN FT ( PENELITIAN FT ),I Gusti Lanang Putra Eka Prismana; Martini Dwi Endah Susanti,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,PENGEMBANGAN EDU EKOWISATA BATIK MAGETAN UNTUK PENGUATAN PENDAPATAN DAERAH MENUJU GREEN ECONOMY NASIONAL,Erina Rahmadyanti,MATCHING FUND ( MATCHING FUND BATCH I GEL. 1 ),Sarmini; Martini Dwi Endah Susanti,2023,Rp. 621.487.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,KLASTERISASI TINGKAT PEMAHAMAN MAHASISWA PADA MATAKULIAH REKAYASA PERANGKAT LUNAK,Rindu Puspita Wibawa,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Martini Dwi Endah Susanti,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,TRACER STUDY LULUSAN PROGRAM STUDI S1 SISTEM INFORMASI UNIVERSITAS NEGERI SURABAYA,Martini Dwi Endah Susanti,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Aries Dwi Indriyanti,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,STUDI PENELUSURAN ALUMNI LULUSAN PROGRAM STUDI S1 TEKNIK INFORMATIKA UNIVERSITAS NEGERI SURABAYA,Ramadhan Cakra Wibawa,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Martini Dwi Endah Susanti,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,ANALISIS ECSF (E-LEARNING CRITICAL SUCCESS FACTOR) PADA UNIVERSITAS NEGERI SURABAYA,Rindu Puspita Wibawa,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Martini Dwi Endah Susanti,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,ANALISIS TRACER STUDY UNTUK MENGKAJI PROFIL ALUMNI LULUSAN PROGRAM STUDI S1 TEKNIK INFORMATIKA UNESA,Martini Dwi Endah Susanti,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Rindu Puspita Wibawa,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,RANCANG BANGUN DASHBOARD UNTUK MEWUJUDKAN ARSITEKTUR INFORMASI DIGITAL UNIVERSITAS NEGERI SURABAYA,I Gusti Lanang Putra Eka Prismana,PENUGASAN (23 JUNI 2021 - 30 NOP 2021) ( PENELITIAN KEBIJAKAN STRATEGIS UNIVERSITAS (GELOMBANG 2) ),Rindu Puspita Wibawa; Agus Frianto; Martini Dwi Endah Susanti; Dian Ayu Larasati,2021,Rp. 50.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,PENGEMBANGAN BUKU AJAR REKAYASA PERANGKAT LUNAK UNTUK MENINGKATKAN KOMPETENSI MAHASISWA,I Kadek Dwi Nuryana,PENUGASAN FT 2021 ( PENELITIAN BUKU AJAR FT 2021 ),Martini Dwi Endah Susanti; Paramitha Nerisafitra,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6718810,Martini Dwi Endah Susanti,ANALISIS PENGGUNAAN VIRTUAL MEETING DALAM PELAKSANAAN UJIAN PROPOSAL/SKRIPSI DITENGAH PANDEMI COVID-19,"Dodik Arwin Dermawan, Sst., St., Mt.",PENELITIAN KOMPETITIF KEBIJAKAN FAKULTAS FT 2020 ( PENELITIAN KEBIJAKAN FAKULTAS/JURUSAN FT ),Rindu Puspita Wibawa; Martini Dwi Endah Susanti,2020,Rp. 7.500.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,ANALISIS PENCAPAIAN KARIR LULUSAN PROGRAM STUDI SISTEM INFORMASI UNIVERSITAS NEGERI SURABAYA,Ghea Sekar Palupi,PENELITIAN FT ( PENELITIAN FT ),I Kadek Dwi Nuryana; Ardhini Warih Utami,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,SISTEM INFORMASI MONITORING RUANGAN PERKULIAHAN BERBASIS IOT,Nur Kholis,PENELITIAN FT ( PENELITIAN FT ),I Kadek Dwi Nuryana; Aries Dwi Indriyanti,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,SISTEM INFORMASI PENGGUNAAN RUANG KULIAH FAKULTAS TEKNIK BERBASIS WEB,Aries Dwi Indriyanti,PENELITIAN TERAPAN FT ( PENELITIAN TERAPAN FT ),I Kadek Dwi Nuryana,2023,Rp. 100.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,EVALUASI KESESUAIAN KARIR LULUSAN DENGAN PROFIL LULUSAN PROGRAM STUDI SISTEM INFORMASI UNIVERSITAS NEGERI SURABAYA DENGAN STUDI PENELUSURAN ALUMNI,Ghea Sekar Palupi,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ardhini Warih Utami; I Kadek Dwi Nuryana,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,PENGEMBANGAN METODE SAMPLING UNTUK KLASIFIKASI NON-SEPARABLE DATA,Wiyli Yustanti,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),I Kadek Dwi Nuryana; Aries Dwi Indriyanti,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,PENDEKATAN AGGLOMERATIVE HIERARCHICAL CLUSTERING DALAM KLASTERISASI POLA INTERAKSI MAHASISWA UNTUK MENENTUKAN EFEKTIVITAS PEMBELAJARAN DARING,I Kadek Dwi Nuryana,PENELITIAN KOMPETITIF LPPM ( PENELITIAN DASAR STUDI DALAM NEGERI (LPPM) ),,2022,Rp. 30.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,RANCANG BANGUN MARKERLESS AUGMENTED REALITY PADA PENGENALAN OLAHRAGA HOCKEY,I Kadek Dwi Nuryana,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Aries Dwi Indriyanti,2022,Rp. 20.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,SISTEM INFORMASI PENILAIAN INDIKATOR KINERJA UTAMA (IKU) FAKULTAS TEKNIK MENGGUNAKAN METODE AHP BERBASIS WEBSITE,Aries Dwi Indriyanti,PENELITIAN KOMPETITIF FT ( PENELITIAN KOLABORASI (FT) ),I Kadek Dwi Nuryana,2022,Rp. 100.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,DESAIN DAN IMPLEMENTASI PROGRAM STUDENTS EXCHANGE JURUSAN TEKNIK INFORMATIKA FAKULTAS TEKNIK UNESA DI FAKULTI SAINS KOMPUTER DAN TEKNOLOGI MAKLUMAT UNIVERSITI TUN HUSSEIN ONN MALAYSIA,Ekohariadi,KOMPETITIF  FT 2021 ( PENELITIAN KOLABORATIF INTERNASIONAL FT 2021 ),I Kadek Dwi Nuryana; Ricky Eka Putra,2021,Rp. 40.000.000,Approved,INTERNAL SOURCE
6010776,I Kadek Dwi Nuryana,"PENGEMBANGAN PERATURAN REKTOR UNESA TENTANG ORGANISASI KEMAHASISWAAAN, UNIT KEGIATAN MAHASISWA DAN KODE ETIK MAHASISWA",Aries Dwi Indriyanti,KEBIJAKAN STRATEGIS UNIVERSITAS ( KEBIJAKAN STRATEGIS UNIVERSITAS (PTN-BH) ),Dedy Rahman Prehanto; Agus Hariyanto; Bambang Sigit Widodo; I Kadek Dwi Nuryana,2021,Rp. 50.000.000,Approved,INTERNAL SOURCE
6785861,Riza Akhsani Setyo Prayoga,PREDIKSI PERSEDIAAN DAN PERMINTAAN GARAM NASIONAL MENGGUNAKAN MACHINE LEARNING DALAM MENDUKUNG KETAHANAN PANGAN BERKELANJUTAN,Titus Kristanto,PENELITIAN DANA INTERNAL ( PD ),Riza Akhsani Setyo Prayoga; Mustafa Kamal,2024,Rp. 9.450.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,RANCANG BANGUN MEDIA PEMBELAJARAN PROJECT BASED LEARNING MENGGUNAKAN METODE ADDIE,Rindu Puspita Wibawa,PENELITIAN FT ( PENELITIAN FT ),I Gusti Lanang Putra Eka Prismana; Martini Dwi Endah Susanti,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,INOVASI PEMBELAJARAN DEBAT BAHASA ARAB BERBASIS KONTRUKTIVISME MELALUI TALKPAL AI,Siti Durotun Naseha,PENELITIAN INTERNAL ( PENELITIAN INTERNAL ),Abdul Ghofur; Mu'at; Muhammad Fatkhur Rizal; I Gusti Lanang Putra Eka Prismana,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,PENGEMBANGAN TAXONOMI BLOOM REVISI RANAH KOGNITIF PADA BUTIR SOAL PENILAIAN UJIAN SUMATIF PADA MATA KULIAH PEMROGRAMAN BERORIENTASI OBYEK,Bambang Sujatmiko,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Ramadhan Cakra Wibawa; I Gusti Lanang Putra Eka Prismana,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,PENGEMBANGAN FITUR DASHBOARD PADA SISTEM INFORMASI LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT (SIMLPPM) UNTUK MENUNJANG REPORTING DATA PENGABDIAN KEPADA MASYARAKAT (PKM) DOSEN UNIVERSITAS NEGERI SURABAYA,I Gusti Lanang Putra Eka Prismana,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),Ghea Sekar Palupi; Bonda Sisephaputra; Rindu Puspita Wibawa,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,PENGEMBANGAN FITUR DASHBOARD PADA SISTEM INFORMASI LEMBAGA PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT (SIMLPPM) UNTUK MENUNJANG REPORTING DATA PENELITIAN DI UNIVERSITAS NEGERI SURABAYA,Rindu Puspita Wibawa,KOMPETITIF UNIVERSITAS ( 2023 PENELITIAN KOMPETITIF (LPPM) ),I Gusti Lanang Putra Eka Prismana; Ghea Sekar Palupi; Bonda Sisephaputra,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,REDESIGN DASHBOARD SEBAGAI UPAYA INISIASI UNESA SATU DATA,Slamet Setiawan,PENUGASAN UNIVERSITAS ( 2023 PENELITIAN PENUGASAN BATCH 2 ),Rindu Puspita Wibawa; Ghea Sekar Palupi; I Gusti Lanang Putra Eka Prismana; Bonda Sisephaputra,2023,Rp. 50.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,OTOMATISASI DISTRIBUTED CLOUD BASED CRAWLER,I Gusti Lanang Putra Eka Prismana,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN DASAR STUDI DALAM NEGERI (LPPM) ),,2023,Rp. 30.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,SISTEM PEMERINGKATAN VISIBILITY WEBSITE FAKULTAS DAN PROGRAM STUDI UNIVERSITAS NEGERI SURABAYA,I Gusti Lanang Putra Eka Prismana,PENELITIAN KOMPETITIF LPPM ( PENELITIAN DASAR (LPPM) ),Bonda Sisephaputra; Rindu Puspita Wibawa; Dian Ayu Larasati; Agus Frianto,2022,Rp. 50.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,DISTRIBUTED NEWS CRAWLER MENGGUNAKAN PENDEKATAN FOG CLOUD,I Gusti Lanang Putra Eka Prismana,PENELITIAN KOMPETITIF LPPM ( PENELITIAN DASAR STUDI DALAM NEGERI (LPPM) ),,2022,Rp. 30.000.000,Approved,INTERNAL SOURCE
6010608,I Gusti Lanang Putra Eka Prismana,AUTOMATIC WEB NEWS CONTENT EXTRACTION,I Gusti Lanang Putra Eka Prismana,KOMPETITIF  (23 JUNI 2021 - 30 NOP 2021) ( PENELITIAN DISERTASI DOKTOR (GEL 1) ),,2021,Rp. 30.000.000,Approved,INTERNAL SOURCE
6010612,Anita Qoiriah,Pengembangan Metode Gaya Belajar Adaptif Berbasis Machine Learning untuk Personalisasi Chatbot Pembelajaran Mandiri,Yuni Yamasari,Penelitian Kompetitif Nasional ( PFR ),Anita Qoiriah; I Made Suartana,2025,Rp. 109.620.000,Approved,BIMA SOURCE
6010612,Anita Qoiriah,PENERAPAN SELEKSI FITUR PADA SUPPORT VECTOR MACHINE  UNTUK ANALISIS SENTIMEN UMPAN BALIK MAHASISWA PADA MATAKULIAH PEMROGRAMAN DASAR,Anita Qoiriah,PENELITIAN FT ( PENELITIAN FT ),Yuni Yamasari,2024,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010612,Anita Qoiriah,METODE INVESTIGASI PERILAKU-PERILAKU YANG MEMPENGARUHI KINERJA AKADEMIK SISWA PADA PEMBELAJARAN DARING,Yuni Yamasari,PENELITIAN DANA NON ANGGARAN PENDAPATAN BELANJA NEGARA LPPM ( PDLPPM ),Anita Qoiriah; Agus Prihanto; Riska Nurtantyo Sarbini,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
6010612,Anita Qoiriah,Peningkatan Identifikasi Penyakit Daun Jagung melalui Integrasi Support Vector Machine – Recursive Feature Elimination (SVM-RFE) dengan Convolutional Neural Network (CNN) GoogLeNet,Ricky Eka Putra,Penelitian Kompetitif Nasional ( PFR ),Guntur Trimulyono; Anita Qoiriah,2024,Rp. 129.970.000,Approved,BIMA SOURCE
6010612,Anita Qoiriah,Metode pengenalan emosi peserta didik pada pembelajaran daring berbasis deteksi mata,Yuni Yamasari,Penelitian Kompetitif Nasional ( PFR ),Anita Qoiriah; I Made Suartana,2024,Rp. 61.200.000,Approved,BIMA SOURCE
6010612,Anita Qoiriah,Metode pengenalan emosi peserta didik pada pembelajaran daring berbasis deteksi mata,Yuni Yamasari,Penelitian Desentralisasi ( PDUPT ),Naim Rochmawati; Anita Qoiriah,2023,Rp. 62.815.000,Approved,BIMA SOURCE
6010612,Anita Qoiriah,ANALISIS SENTIMEN UMPAN BALIK MAHASISWA TERHADAP MATERI KULIAH MENGGUNAKAN MACHINE LEARNING,Anita Qoiriah,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Yuni Yamasari; Naim Rochmawati,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010612,Anita Qoiriah,Metode pengenalan emosi peserta didik pada pembelajaran daring berbasis deteksi mata,Yuni Yamasari,Penelitian Desentralisasi ( PDUPT ),Naim Rochmawati; Anita Qoiriah,2022,Rp. 70.000.000,Approved,BIMA SOURCE
6010612,Anita Qoiriah,KLASIFIKASI PERILAKU SISWA PADA SISTEM E-LEARNING MENGGUNAKAN METODE K-NN,Yuni Yamasari,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Anita Qoiriah,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010612,Anita Qoiriah,PREDIKSI PRESTASI MAHASISWA PESERTA MATAKULIAH PEMROGRAMAN DASAR MENGGUNAKAN METODE REGRESI,Anita Qoiriah,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Wiyli Yustanti; Yuni Yamasari,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6768016,Farhanna Mar'i,COMPARISON OF FEDERATED AND CENTRALIZED LEARNING FOR IMAGE CLASSIFICATION,Farhanna Mar'i,PENELITIAN DASAR ( PDIPT ),,2023,Rp. 7.000.000,Approved,INTERNAL SOURCE
6768016,Farhanna Mar'i,Penerapan metode machine learning untuk memprediksi kinerja mesin berbahan bakar campuran bensin dan bioetanol berdasarkan data time series,Susi Marianingsih,Penelitian Kompetitif Nasional ( PDP/Dosen Pemula ),Farhanna Mar'i,2023,Rp. 15.500.000,Approved,BIMA SOURCE
6768016,Farhanna Mar'i,HYBRID ARTIFICIAL BEE COLONY ALGORITHM AND SIMULATED ANNEALING FOR CAPACITATED VEHICLE ROUTING PROBLEM,Farhanna Mar'i,PENELITIAN INTERNAL ( PDIPT ),,2022,Rp. 3.500.000,Approved,INTERNAL SOURCE
5991531,Naim Rochmawati,Sistem Cerdas berbasiskan Case Base Reasoning untuk Mengidentifikasi Tingkat Stres Terhadap Kondisi Level Lingkungan Fisik Pembelajaran Menggunakan Internet of Things,I Gusti Putu Asto Buditjahjanto,Penelitian Kompetitif Nasional ( PFR ),Naim Rochmawati; Parama Diptya Widayaka,2024,Rp. 142.600.000,Approved,BIMA SOURCE
5991531,Naim Rochmawati,SEGMENTASI TUMOR OTAK MENGGUNAKAN ARSITEKTER U-NET PADA CITRA MRI,Naim Rochmawati,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN DASAR (LPPM) ),,2023,Rp. 25.000.000,Approved,INTERNAL SOURCE
5991531,Naim Rochmawati,TINJAUAN LITERATUR SISTEMATIS DAN META-ANALYSIS APLIKASI COMPUTER VISION PADA BIDANG OLAHRAGA,Lusia Rakhmawati,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN PUSAT UNGGULAN IPTEK (PUI) (LPPM) ),Naim Rochmawati; Raden Roro Hapsari Peni Agustin Tjahyaningtijas,2023,Rp. 40.000.000,Approved,INTERNAL SOURCE
5991531,Naim Rochmawati,PENGEMBANGAN SISTEM CERDAS PEMANTAU DAYA TAHAN KARDIOVASKULAR MENGGUNAKAN WEARABLE HEART RATE MONITOR,Pradini Puspitaningayu,PENELITIAN KOMPETITIF (LPPM) ( PENELITIAN PENGEMBANGAN PRODUK INOVASI (LPPM) ),Ananda Perwira Bakti; Parama Diptya Widayaka; Naim Rochmawati,2023,Rp. 70.000.000,Approved,INTERNAL SOURCE
5991531,Naim Rochmawati,Metode pengenalan emosi peserta didik pada pembelajaran daring berbasis deteksi mata,Yuni Yamasari,Penelitian Desentralisasi ( PDUPT ),Naim Rochmawati; Anita Qoiriah,2023,Rp. 62.815.000,Approved,BIMA SOURCE
5991531,Naim Rochmawati,ANALISIS SENTIMEN UMPAN BALIK MAHASISWA TERHADAP MATERI KULIAH MENGGUNAKAN MACHINE LEARNING,Anita Qoiriah,PENELITIAN DASAR FT ( PENELITIAN DASAR FT ),Yuni Yamasari; Naim Rochmawati,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991531,Naim Rochmawati,Sistem Cerdas berbasiskan Case Base Reasoning untuk Mengidentifikasi Tingkat Stres Terhadap Kondisi Level Lingkungan Fisik Pembelajaran Menggunakan Internet of Things,I Gusti Putu Asto Buditjahjanto,Penelitian Kompetitif Nasional ( PFR ),Naim Rochmawati; Parama Diptya Widayaka,2023,Rp. 81.000.000,Approved,BIMA SOURCE
5991531,Naim Rochmawati,Metode pengenalan emosi peserta didik pada pembelajaran daring berbasis deteksi mata,Yuni Yamasari,Penelitian Desentralisasi ( PDUPT ),Naim Rochmawati; Anita Qoiriah,2022,Rp. 70.000.000,Approved,BIMA SOURCE
5991531,Naim Rochmawati,DETEKSI TUMOR OTAK DARI GAMBAR MRI MENGGUNAKAN TRANSFER LEARNING DAN CNN,Naim Rochmawati,PENELITIAN KOMPETITIF FT ( PENELITIAN DASAR (FT) ),Wiyli Yustanti,2022,Rp. 15.000.000,Approved,INTERNAL SOURCE
5991531,Naim Rochmawati,PEMODELAN KLASIFIKASI MAHASISWA PADA PEMBELAJARAN DARING PADA MATA KULIAH BASIS DATA,Wiyli Yustanti,PENUGASAN FT 2021 ( PENELITIAN KEBIJAKAN FAKULTAS FT 2021 ),Naim Rochmawati,2021,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010656,Agus Prihanto,EVALUASI PENGARUH VRISE (VIRTUAL REALITY INDUCED SYMPTOMS AND EFFECTS) DALAM EFEKTIVITAS MEDIA PEMBELAJARAN BERBASIS VR.,I Gde Agung Sri Sidhimantra,KOMPETITIF UNIVERSITAS ( PENELITIAN FAKULTAS (VOKASI) ),Hafizhuddin Zul Fahmi; Dodik Arwin Dermawan; Salamun Rohman Nudin; Andi Iwan Nurhidayat; Asmunin,2024,Rp. 30.000.000,Approved,INTERNAL SOURCE
6010656,Agus Prihanto,PENGEMBANGAN METODE LABELLING PADA NON-SEPARABLE CLUSTER DATASET,Wiyli Yustanti,KOMPETITIF UNIVERSITAS ( PENELITIAN KOMPETITIF (LPPM) ),Andi Iwan Nurhidayat,2024,Rp. 45.000.000,Approved,INTERNAL SOURCE
6010656,Agus Prihanto,RANCANG BANGUN  SISTEM INFORMASI MANAJEMEN KINERJA VOKASI (SIMKVI),Dodik Arwin Dermawan,PENELITIAN FAKULTAS VOKASI ( PENELITIAN FAKULTAS VOKASI ),I Gde Agung Sri Sidhimantra; Andi Iwan Nurhidayat,2023,Rp. 15.000.000,Approved,INTERNAL SOURCE
6010656,Agus Prihanto,PERANCANGAN DAN PENGEMBANGAN PERANGKAT LUNAK REKRUTMEN ASESOR LAM KEPENDIDIKAN,Asmunin,PENELITIAN KOMPETITIF VOKASI ( PENELITIAN DASAR (VOKASI) ),Andi Iwan Nurhidayat; Ari Kurniawan,2022,Rp. 12.500.000,Approved,INTERNAL SOURCE
